----------MST de custo 1805.840000---------
Pai	Filho
9501	4909
7427	4910
2039	4911
6049	4912
1653	4913
1831	4914
23	4915
9610	4916
4672	4917
228	4918
3357	4919
6382	4920
474	4921
7303	4922
3939	4923
330	4924
7447	4925
2973	4926
3759	4927
9898	4928
7213	4929
5483	4930
2678	4931
3256	4932
8360	4933
5104	4934
2435	4935
1251	4936
1231	4937
6786	4938
3462	4939
9155	4940
7707	4941
3067	4942
7896	4943
5137	4944
8109	4945
3553	4946
3072	4947
5019	4948
3449	4949
9019	4950
8261	4951
1142	4952
1446	4953
9358	4954
2209	4955
1914	4956
4297	4957
4232	4958
3669	4959
7116	4960
4753	4961
6437	4962
6866	4963
5319	4964
8702	4965
4810	4966
5177	4967
4709	4968
7245	4969
4045	4970
3072	4971
565	4972
802	4973
8932	4974
1972	4975
6140	4976
2551	4977
5012	4978
6506	4979
9779	4980
535	4981
2037	4982
7049	4983
6365	4984
2565	4985
4181	4986
5716	4987
9757	4988
6223	4989
9595	4990
9522	4991
9280	4992
310	4993
3534	4994
246	4995
9412	4996
7534	4997
4810	4998
8912	4999
8934	5000
6427	5001
8774	5002
6529	5003
3482	5004
5807	5005
7464	5006
322	5007
1713	5008
560	5009
8260	5010
1042	5011
4978	5012
4118	5013
5929	5014
6973	5015
5816	5016
1975	5017
9019	5018
4948	5019
1378	5020
6665	5021
4465	5022
8366	5023
5038	5024
3120	5025
2052	5026
2635	5027
1571	5028
7707	5029
2503	5030
7146	5031
9468	5032
561	5033
591	5034
1708	5035
5496	5036
1743	5037
5024	5038
8215	5039
5317	5040
3078	5041
3958	5042
3383	5043
7976	5044
899	5045
7696	5046
9140	5047
4048	5048
1129	5049
610	5050
7477	5051
631	5052
8695	5053
8241	5054
7039	5055
5396	5056
6524	5057
7529	5058
9582	5059
8128	5060
2983	5061
12	5062
4409	5063
7553	5064
203	5065
8367	5066
868	5067
6278	5068
5920	5069
3095	5070
1178	5071
1504	5072
7765	5073
2334	5074
9111	5075
5936	5076
99	5077
9180	5078
4080	5079
906	5080
2963	5081
8648	5082
5837	5083
6603	5084
7	5085
6145	5086
3791	5087
537	5088
771	5089
6666	5090
3177	5091
3360	5092
7159	5093
3568	5094
6450	5095
3783	5096
4702	5097
6852	5098
1844	5099
3948	5100
4054	5101
8739	5102
4489	5103
5834	5104
1761	5105
3962	5106
8527	5107
4706	5108
776	5109
2318	5110
4337	5111
3562	5112
7415	5113
2055	5114
6640	5115
8515	5116
3622	5117
3903	5118
9595	5119
3996	5120
6314	5121
9352	5122
9146	5123
7757	5124
6441	5125
2105	5126
8505	5127
6147	5128
6098	5129
2106	5130
7629	5131
1094	5132
1458	5133
9716	5134
9161	5135
4577	5136
4944	5137
9250	5138
7014	5139
4044	5140
7945	5141
1012	5142
1797	5143
3393	5144
52	5145
2297	5146
7344	5147
6771	5148
1715	5149
8446	5150
5727	5151
1575	5152
37	5153
6236	5154
6723	5155
2463	5156
4425	5157
908	5158
9591	5159
6439	5160
5432	5161
5843	5162
2551	5163
9701	5164
1582	5165
7500	5166
2426	5167
7168	5168
7228	5169
1678	5170
5629	5171
9375	5172
7434	5173
3950	5174
5220	5175
7450	5176
4833	5177
2435	5178
7858	5179
2780	5180
7586	5181
4665	5182
4564	5183
6925	5184
2822	5185
4839	5186
9330	5187
3334	5188
974	5189
2091	5190
4500	5191
1528	5192
1061	5193
3027	5194
2429	5195
4469	5196
3955	5197
125	5198
9437	5199
8182	5200
9948	5201
3974	5202
7334	5203
2932	5204
2343	5205
7608	5206
8632	5207
6819	5208
235	5209
3339	5210
2231	5211
7194	5212
9475	5213
2786	5214
4320	5215
2219	5216
573	5217
7989	5218
6189	5219
230	5220
2269	5221
6152	5222
7014	5223
3280	5224
2066	5225
3260	5226
6097	5227
7134	5228
97	5229
3042	5230
2006	5231
4986	5232
605	5233
6207	5234
9376	5235
5465	5236
7167	5237
7312	5238
7078	5239
9981	5240
9324	5241
8346	5242
4799	5243
3342	5244
7305	5245
7649	5246
6946	5247
7268	5248
1417	5249
5686	5250
7146	5251
2405	5252
7689	5253
753	5254
8520	5255
1379	5256
1602	5257
8862	5258
7353	5259
4	5260
5605	5261
4476	5262
3742	5263
3744	5264
371	5265
2403	5266
7210	5267
5417	5268
8551	5269
1131	5270
5262	5271
7494	5272
880	5273
2128	5274
2037	5275
412	5276
3112	5277
7372	5278
5763	5279
644	5280
8254	5281
486	5282
2065	5283
4203	5284
3363	5285
6432	5286
1128	5287
6703	5288
4247	5289
526	5290
1362	5291
5155	5292
4908	5293
1289	5294
6488	5295
3744	5296
5339	5297
4681	5298
829	5299
5361	5300
730	5301
3784	5302
9823	5303
8155	5304
1156	5305
9012	5306
9433	5307
505	5308
2192	5309
5710	5310
3409	5311
3892	5312
1019	5313
9796	5314
1011	5315
1794	5316
3271	5317
6101	5318
4964	5319
5455	5320
7498	5321
395	5322
1279	5323
2183	5324
4451	5325
6482	5326
2402	5327
4199	5328
1715	5329
8860	5330
1682	5331
553	5332
2706	5333
885	5334
1035	5335
4292	5336
6694	5337
1986	5338
1223	5339
8331	5340
6817	5341
1203	5342
3588	5343
2274	5344
8557	5345
77	5346
2642	5347
5892	5348
3946	5349
4692	5350
2084	5351
1304	5352
5371	5353
3720	5354
1330	5355
6821	5356
7632	5357
3610	5358
5866	5359
1572	5360
5300	5361
9275	5362
5001	5363
969	5364
498	5365
2796	5366
2607	5367
4988	5368
3936	5369
3880	5370
5353	5371
8142	5372
8097	5373
792	5374
8340	5375
6682	5376
2045	5377
157	5378
9350	5379
3004	5380
6540	5381
1334	5382
6246	5383
8358	5384
1029	5385
6796	5386
2363	5387
5138	5388
6374	5389
1729	5390
8087	5391
146	5392
7924	5393
2803	5394
341	5395
3587	5396
3637	5397
3491	5398
3586	5399
2129	5400
3964	5401
9452	5402
7105	5403
3271	5404
66	5405
2275	5406
6593	5407
210	5408
6730	5409
2215	5410
5625	5411
139	5412
5160	5413
7477	5414
2810	5415
5761	5416
5268	5417
7345	5418
6476	5419
342	5420
1982	5421
3427	5422
4520	5423
224	5424
9992	5425
8975	5426
1376	5427
3580	5428
6780	5429
231	5430
8931	5431
1982	5432
773	5433
7414	5434
2544	5435
257	5436
1893	5437
983	5438
3321	5439
3632	5440
3636	5441
7541	5442
9106	5443
4219	5444
7400	5445
8009	5446
3206	5447
653	5448
5883	5449
974	5450
8929	5451
8205	5452
3667	5453
1744	5454
178	5455
618	5456
2908	5457
2285	5458
2448	5459
7593	5460
4122	5461
1851	5462
4186	5463
9433	5464
5096	5465
869	5466
6425	5467
4561	5468
3529	5469
795	5470
7747	5471
8562	5472
674	5473
1734	5474
5306	5475
2826	5476
6454	5477
2424	5478
9911	5479
3085	5480
831	5481
9001	5482
1248	5483
5786	5484
1349	5485
42	5486
2345	5487
1165	5488
2143	5489
8699	5490
6672	5491
8506	5492
5346	5493
6373	5494
8666	5495
5036	5496
386	5497
9921	5498
6146	5499
1913	5500
9591	5501
1499	5502
4849	5503
1694	5504
468	5505
3623	5506
6789	5507
4657	5508
7030	5509
1019	5510
2139	5511
6635	5512
1646	5513
1215	5514
4710	5515
9774	5516
5725	5517
8250	5518
6861	5519
1960	5520
4771	5521
388	5522
3335	5523
5603	5524
7766	5525
6293	5526
8178	5527
3787	5528
3072	5529
1200	5530
225	5531
9699	5532
5304	5533
2996	5534
243	5535
8395	5536
2613	5537
7469	5538
111	5539
3495	5540
215	5541
357	5542
8864	5543
55	5544
7810	5545
4343	5546
2828	5547
3871	5548
9244	5549
8925	5550
2418	5551
2891	5552
1461	5553
1284	5554
2939	5555
9522	5556
1066	5557
199	5558
3482	5559
198	5560
253	5561
9830	5562
6944	5563
9434	5564
3422	5565
8029	5566
8460	5567
4551	5568
2307	5569
6724	5570
9629	5571
8538	5572
5807	5573
3212	5574
3784	5575
4698	5576
7995	5577
143	5578
9993	5579
3954	5580
1736	5581
5954	5582
2628	5583
7744	5584
7646	5585
6810	5586
7132	5587
8227	5588
1429	5589
8469	5590
1171	5591
4005	5592
4278	5593
3667	5594
3828	5595
8779	5596
8081	5597
7651	5598
9767	5599
1989	5600
5625	5601
4595	5602
5524	5603
4960	5604
5261	5605
3400	5606
2245	5607
7545	5608
2916	5609
8288	5610
7761	5611
6998	5612
8380	5613
2340	5614
7292	5615
6827	5616
7754	5617
3776	5618
4244	5619
532	5620
9812	5621
6934	5622
7306	5623
4599	5624
9899	5625
9334	5626
8484	5627
6349	5628
3923	5629
9163	5630
9861	5631
6403	5632
5815	5633
6203	5634
6287	5635
9658	5636
7696	5637
2415	5638
6507	5639
9117	5640
1818	5641
1292	5642
5016	5643
2265	5644
5670	5645
4888	5646
873	5647
5972	5648
9476	5649
6031	5650
1387	5651
817	5652
3307	5653
6373	5654
6596	5655
3107	5656
3049	5657
2505	5658
6084	5659
537	5660
3677	5661
9282	5662
3462	5663
9046	5664
9440	5665
3432	5666
8443	5667
968	5668
2481	5669
7202	5670
5256	5671
6410	5672
9019	5673
241	5674
47	5675
9106	5676
2657	5677
1233	5678
2202	5679
1810	5680
3104	5681
7042	5682
429	5683
1316	5684
2238	5685
5250	5686
3949	5687
36	5688
1128	5689
1365	5690
5882	5691
1770	5692
2003	5693
4460	5694
9031	5695
5652	5696
4351	5697
7638	5698
2834	5699
4131	5700
2061	5701
699	5702
6659	5703
7616	5704
8385	5705
2446	5706
8346	5707
2983	5708
8548	5709
5310	5710
1825	5711
2001	5712
7275	5713
210	5714
289	5715
9140	5716
4753	5717
499	5718
5288	5719
7703	5720
8015	5721
7593	5722
8614	5723
9697	5724
4828	5725
1197	5726
3250	5727
8374	5728
845	5729
450	5730
191	5731
2852	5732
2040	5733
246	5734
1388	5735
4882	5736
4770	5737
2230	5738
6459	5739
7867	5740
63	5741
3180	5742
4551	5743
1957	5744
6339	5745
7686	5746
2152	5747
7131	5748
366	5749
3513	5750
6198	5751
7381	5752
1041	5753
6635	5754
6473	5755
4968	5756
612	5757
6978	5758
3658	5759
3509	5760
5416	5761
5569	5762
7606	5763
311	5764
9013	5765
9391	5766
4430	5767
5557	5768
5394	5769
8303	5770
8973	5771
1036	5772
8725	5773
8004	5774
6840	5775
6764	5776
3265	5777
7671	5778
3268	5779
6586	5780
4114	5781
4654	5782
9166	5783
1893	5784
1723	5785
5484	5786
8159	5787
6458	5788
1181	5789
9017	5790
1334	5791
8837	5792
8445	5793
249	5794
2507	5795
3067	5796
7309	5797
9248	5798
8835	5799
6841	5800
7996	5801
3356	5802
9568	5803
4897	5804
5816	5805
7730	5806
5573	5807
590	5808
5367	5809
8728	5810
9288	5811
9926	5812
9186	5813
689	5814
9463	5815
5805	5816
5770	5817
8284	5818
6745	5819
4394	5820
6783	5821
2336	5822
3950	5823
8753	5824
9461	5825
6248	5826
9433	5827
9837	5828
1468	5829
3549	5830
6384	5831
6261	5832
1681	5833
5104	5834
3509	5835
6637	5836
5083	5837
1271	5838
8483	5839
249	5840
2175	5841
342	5842
3609	5843
1629	5844
7927	5845
9718	5846
6394	5847
4105	5848
4697	5849
3777	5850
5206	5851
1356	5852
1528	5853
494	5854
2562	5855
597	5856
6571	5857
133	5858
99	5859
7427	5860
2483	5861
349	5862
4226	5863
2677	5864
2586	5865
5359	5866
3079	5867
5960	5868
4873	5869
7160	5870
7096	5871
6692	5872
8402	5873
7595	5874
6405	5875
1231	5876
809	5877
8930	5878
3457	5879
973	5880
7504	5881
5691	5882
5449	5883
8275	5884
2195	5885
5053	5886
6795	5887
3183	5888
2751	5889
1269	5890
1022	5891
5348	5892
692	5893
4402	5894
2749	5895
1777	5896
2489	5897
1988	5898
7980	5899
1015	5900
9096	5901
5075	5902
6127	5903
7824	5904
2577	5905
1710	5906
1522	5907
9309	5908
741	5909
7759	5910
6884	5911
2936	5912
5731	5913
5794	5914
2613	5915
9107	5916
5047	5917
7166	5918
4028	5919
9233	5920
2558	5921
4890	5922
151	5923
6355	5924
8779	5925
1021	5926
5419	5927
9083	5928
312	5929
3914	5930
2306	5931
2013	5932
8643	5933
6027	5934
7341	5935
1523	5936
307	5937
4654	5938
2851	5939
151	5940
295	5941
4886	5942
9160	5943
2321	5944
8564	5945
1856	5946
2940	5947
7935	5948
6379	5949
6250	5950
273	5951
9687	5952
8456	5953
3253	5954
2970	5955
2108	5956
3057	5957
4382	5958
9110	5959
1542	5960
3126	5961
9081	5962
7999	5963
8147	5964
4458	5965
267	5966
6593	5967
494	5968
3752	5969
1761	5970
6095	5971
9638	5972
9987	5973
5183	5974
873	5975
1469	5976
7141	5977
1283	5978
4750	5979
2291	5980
6696	5981
2238	5982
7460	5983
6994	5984
8073	5985
5856	5986
8003	5987
5537	5988
1911	5989
2720	5990
2654	5991
5114	5992
8442	5993
5521	5994
7431	5995
2530	5996
2093	5997
1479	5998
3672	5999
7572	6000
712	6001
4140	6002
6864	6003
7401	6004
4829	6005
6293	6006
6459	6007
3863	6008
1240	6009
5222	6010
3803	6011
2703	6012
2078	6013
9814	6014
818	6015
1617	6016
7832	6017
6912	6018
1730	6019
9752	6020
3358	6021
6488	6022
6914	6023
9663	6024
2908	6025
9028	6026
5934	6027
9666	6028
3675	6029
8135	6030
5650	6031
67	6032
1869	6033
9204	6034
1730	6035
7366	6036
9427	6037
2518	6038
7150	6039
2793	6040
3840	6041
8143	6042
1653	6043
352	6044
1861	6045
6098	6046
8917	6047
5291	6048
4912	6049
2894	6050
339	6051
4278	6052
3947	6053
7087	6054
598	6055
1955	6056
4331	6057
2489	6058
3454	6059
7385	6060
8356	6061
9045	6062
1741	6063
6174	6064
8539	6065
7592	6066
7078	6067
4	6068
6027	6069
710	6070
7177	6071
7243	6072
4846	6073
4282	6074
1850	6075
8075	6076
6050	6077
8145	6078
5281	6079
5023	6080
1565	6081
8339	6082
570	6083
5659	6084
2412	6085
3877	6086
6621	6087
736	6088
563	6089
1311	6090
191	6091
7120	6092
1576	6093
8392	6094
5971	6095
1078	6096
5227	6097
205	6098
6902	6099
9129	6100
5318	6101
5253	6102
7319	6103
4573	6104
7569	6105
6940	6106
1916	6107
4634	6108
347	6109
1378	6110
7156	6111
3921	6112
1236	6113
9632	6114
3515	6115
7120	6116
9987	6117
6123	6118
6586	6119
9097	6120
6436	6121
8120	6122
6118	6123
778	6124
9536	6125
4987	6126
5903	6127
1926	6128
589	6129
8363	6130
4769	6131
3405	6132
4528	6133
2685	6134
577	6135
2530	6136
2991	6137
8867	6138
1535	6139
3848	6140
58	6141
3437	6142
1236	6143
1966	6144
3994	6145
8416	6146
6769	6147
9723	6148
8138	6149
9417	6150
6404	6151
5222	6152
1304	6153
754	6154
8351	6155
5929	6156
3078	6157
1132	6158
3157	6159
7177	6160
1484	6161
7421	6162
8125	6163
1086	6164
2770	6165
9854	6166
2456	6167
5963	6168
4523	6169
7755	6170
4046	6171
1965	6172
4317	6173
542	6174
8413	6175
4487	6176
1044	6177
7343	6178
7662	6179
3436	6180
3879	6181
56	6182
3322	6183
3894	6184
7522	6185
888	6186
9721	6187
9060	6188
5219	6189
7232	6190
2224	6191
9082	6192
1957	6193
159	6194
9022	6195
3952	6196
9287	6197
5751	6198
541	6199
1326	6200
5647	6201
7797	6202
5634	6203
9754	6204
588	6205
5722	6206
3703	6207
8975	6208
4163	6209
7091	6210
7921	6211
1725	6212
1152	6213
941	6214
3265	6215
3754	6216
3298	6217
1396	6218
1470	6219
1418	6220
9827	6221
6287	6222
4733	6223
7464	6224
2582	6225
8529	6226
1932	6227
9306	6228
8690	6229
5009	6230
1084	6231
5811	6232
4569	6233
6706	6234
3756	6235
5154	6236
2848	6237
1066	6238
7528	6239
1834	6240
4445	6241
8224	6242
9609	6243
8819	6244
7148	6245
9763	6246
511	6247
5826	6248
4122	6249
5950	6250
1358	6251
9530	6252
6975	6253
3676	6254
9506	6255
2728	6256
9013	6257
7845	6258
3103	6259
4745	6260
5832	6261
9759	6262
9627	6263
4508	6264
7726	6265
766	6266
7126	6267
4891	6268
1475	6269
3888	6270
1661	6271
4755	6272
4342	6273
9382	6274
2645	6275
7083	6276
8990	6277
3872	6278
8690	6279
7827	6280
6998	6281
7129	6282
2160	6283
7326	6284
2739	6285
9501	6286
5635	6287
2079	6288
7489	6289
369	6290
4983	6291
1457	6292
5526	6293
9978	6294
7234	6295
767	6296
8925	6297
2659	6298
8095	6299
1549	6300
120	6301
1564	6302
3900	6303
3393	6304
4605	6305
1101	6306
4151	6307
9064	6308
4907	6309
808	6310
2797	6311
5982	6312
846	6313
6352	6314
2013	6315
8794	6316
3284	6317
2657	6318
4175	6319
3120	6320
8042	6321
7862	6322
3997	6323
3558	6324
1165	6325
4848	6326
1913	6327
8303	6328
4000	6329
5298	6330
1633	6331
8531	6332
6911	6333
492	6334
9381	6335
4613	6336
2781	6337
5057	6338
5745	6339
4308	6340
1844	6341
6924	6342
7494	6343
3411	6344
4725	6345
4703	6346
1069	6347
4810	6348
8184	6349
453	6350
12	6351
6691	6352
8433	6353
1189	6354
4154	6355
6447	6356
4366	6357
8918	6358
6550	6359
8579	6360
841	6361
8297	6362
4066	6363
8609	6364
4984	6365
673	6366
4798	6367
7136	6368
4974	6369
5693	6370
9204	6371
8826	6372
2466	6373
7898	6374
9750	6375
1437	6376
4447	6377
4127	6378
5949	6379
1140	6380
9028	6381
4920	6382
3951	6383
5831	6384
1211	6385
9170	6386
331	6387
3026	6388
7012	6389
8736	6390
6598	6391
3726	6392
2406	6393
1730	6394
8127	6395
3904	6396
2362	6397
4687	6398
8794	6399
9657	6400
9472	6401
1760	6402
571	6403
6151	6404
5875	6405
4699	6406
4543	6407
4184	6408
6158	6409
5672	6410
6824	6411
9139	6412
4533	6413
4591	6414
8479	6415
9815	6416
7164	6417
7162	6418
1726	6419
7419	6420
9280	6421
550	6422
3163	6423
699	6424
2472	6425
1106	6426
5001	6427
3266	6428
7245	6429
417	6430
1376	6431
3375	6432
7358	6433
9709	6434
4930	6435
6121	6436
4962	6437
7667	6438
1121	6439
678	6440
9502	6441
4403	6442
6842	6443
9955	6444
1449	6445
9722	6446
337	6447
8949	6448
1320	6449
5095	6450
8970	6451
3080	6452
86	6453
5477	6454
3486	6455
2072	6456
4837	6457
7419	6458
7531	6459
4439	6460
1130	6461
41	6462
1039	6463
3717	6464
745	6465
3214	6466
7088	6467
2501	6468
9647	6469
3422	6470
3172	6471
2854	6472
5755	6473
4029	6474
4648	6475
7650	6476
5901	6477
7317	6478
523	6479
6088	6480
8455	6481
5326	6482
9636	6483
6551	6484
2780	6485
4354	6486
9508	6487
5295	6488
185	6489
3761	6490
979	6491
9839	6492
8	6493
2694	6494
4917	6495
3581	6496
4574	6497
4903	6498
2049	6499
449	6500
7674	6501
2827	6502
7520	6503
7731	6504
3585	6505
4979	6506
5639	6507
1793	6508
8261	6509
8416	6510
1283	6511
566	6512
7110	6513
2396	6514
7931	6515
5371	6516
8790	6517
9524	6518
2444	6519
3090	6520
4397	6521
9844	6522
9162	6523
5057	6524
2211	6525
7442	6526
318	6527
664	6528
5003	6529
8496	6530
8659	6531
5385	6532
8473	6533
3895	6534
7338	6535
1109	6536
1970	6537
8768	6538
209	6539
5381	6540
9789	6541
9847	6542
5664	6543
9157	6544
9419	6545
758	6546
2663	6547
7768	6548
9320	6549
7860	6550
4653	6551
7383	6552
5969	6553
2972	6554
8333	6555
5091	6556
4272	6557
9567	6558
7699	6559
4235	6560
9857	6561
3609	6562
9977	6563
3958	6564
781	6565
7003	6566
5231	6567
3579	6568
5075	6569
3995	6570
5857	6571
8891	6572
1486	6573
9735	6574
3366	6575
114	6576
288	6577
6800	6578
1048	6579
9619	6580
2290	6581
5229	6582
7646	6583
2849	6584
2541	6585
1325	6586
8912	6587
2462	6588
8445	6589
1628	6590
3171	6591
6398	6592
5407	6593
8158	6594
8699	6595
5655	6596
307	6597
3913	6598
523	6599
842	6600
8750	6601
7904	6602
3097	6603
9378	6604
4794	6605
9207	6606
7754	6607
3456	6608
1231	6609
1748	6610
4321	6611
3422	6612
157	6613
3409	6614
5903	6615
4524	6616
6236	6617
2447	6618
288	6619
8647	6620
7781	6621
4420	6622
7105	6623
9382	6624
5093	6625
3193	6626
9156	6627
4650	6628
7779	6629
7181	6630
9187	6631
320	6632
9845	6633
8945	6634
5512	6635
9207	6636
5836	6637
6681	6638
958	6639
9846	6640
8903	6641
4813	6642
7870	6643
4354	6644
8582	6645
2478	6646
4306	6647
9910	6648
6759	6649
1220	6650
3747	6651
8411	6652
5036	6653
3037	6654
8991	6655
2477	6656
7206	6657
842	6658
5703	6659
7701	6660
7254	6661
4518	6662
5184	6663
3784	6664
5021	6665
4269	6666
2773	6667
9374	6668
1200	6669
1484	6670
287	6671
5491	6672
7012	6673
3619	6674
873	6675
1949	6676
6290	6677
915	6678
6331	6679
1909	6680
201	6681
1095	6682
3926	6683
5889	6684
7590	6685
2276	6686
2100	6687
7360	6688
2528	6689
1288	6690
1700	6691
5872	6692
2051	6693
5337	6694
90	6695
3158	6696
6864	6697
7387	6698
7453	6699
4006	6700
577	6701
946	6702
5288	6703
8300	6704
2786	6705
2654	6706
4806	6707
3454	6708
9140	6709
573	6710
4277	6711
5619	6712
1873	6713
483	6714
2631	6715
3409	6716
1992	6717
9696	6718
3943	6719
531	6720
8721	6721
2242	6722
1093	6723
5570	6724
998	6725
4690	6726
1750	6727
380	6728
8604	6729
5409	6730
424	6731
7160	6732
8937	6733
5167	6734
431	6735
8507	6736
7831	6737
5237	6738
1408	6739
2423	6740
6887	6741
8615	6742
1662	6743
1593	6744
3833	6745
2095	6746
2623	6747
8294	6748
1363	6749
524	6750
928	6751
9116	6752
9721	6753
4191	6754
921	6755
256	6756
993	6757
2461	6758
6649	6759
6969	6760
2126	6761
242	6762
5155	6763
657	6764
458	6765
5410	6766
5102	6767
8621	6768
6147	6769
8876	6770
5148	6771
1830	6772
9648	6773
8940	6774
4976	6775
4275	6776
1913	6777
4877	6778
2937	6779
2017	6780
9845	6781
8824	6782
2350	6783
1129	6784
4061	6785
4938	6786
3975	6787
8709	6788
914	6789
9377	6790
4489	6791
2955	6792
674	6793
2933	6794
1289	6795
1564	6796
1279	6797
8037	6798
9094	6799
391	6800
9118	6801
3587	6802
5767	6803
2031	6804
6492	6805
906	6806
3253	6807
1773	6808
4909	6809
5586	6810
2336	6811
8425	6812
2572	6813
8825	6814
1236	6815
1063	6816
5341	6817
6256	6818
3567	6819
8578	6820
5356	6821
9539	6822
8902	6823
6411	6824
8287	6825
622	6826
5616	6827
3226	6828
303	6829
2474	6830
4382	6831
2901	6832
4300	6833
310	6834
3279	6835
1460	6836
7848	6837
1024	6838
7629	6839
5775	6840
5800	6841
6443	6842
2273	6843
6658	6844
4512	6845
3220	6846
1405	6847
3320	6848
4411	6849
9309	6850
4490	6851
4202	6852
985	6853
4720	6854
4246	6855
8755	6856
1149	6857
7038	6858
5669	6859
5679	6860
5519	6861
7094	6862
4902	6863
1589	6864
14	6865
4963	6866
3123	6867
7692	6868
3803	6869
1493	6870
8774	6871
1217	6872
3760	6873
9728	6874
867	6875
4813	6876
2157	6877
7459	6878
4377	6879
8034	6880
801	6881
4359	6882
21	6883
5911	6884
3482	6885
8958	6886
1083	6887
3350	6888
7581	6889
9494	6890
6738	6891
7186	6892
3998	6893
8017	6894
5224	6895
7204	6896
3078	6897
7980	6898
4117	6899
3245	6900
2408	6901
6099	6902
7120	6903
656	6904
6473	6905
5751	6906
6215	6907
2299	6908
8788	6909
7372	6910
6333	6911
8102	6912
3347	6913
8861	6914
958	6915
367	6916
930	6917
2756	6918
938	6919
2167	6920
710	6921
1582	6922
4552	6923
6342	6924
5184	6925
452	6926
2672	6927
4044	6928
1568	6929
9502	6930
1047	6931
9316	6932
794	6933
9806	6934
6936	6935
2735	6936
3959	6937
4554	6938
6965	6939
6106	6940
5446	6941
4227	6942
4443	6943
1960	6944
9701	6945
5247	6946
6185	6947
9418	6948
4339	6949
209	6950
1134	6951
4310	6952
1456	6953
7620	6954
5570	6955
7735	6956
1841	6957
7427	6958
851	6959
3654	6960
999	6961
823	6962
3688	6963
9572	6964
7913	6965
8103	6966
4287	6967
6123	6968
7095	6969
868	6970
1551	6971
3006	6972
5015	6973
7017	6974
6253	6975
8723	6976
3240	6977
1450	6978
1074	6979
7968	6980
8554	6981
9035	6982
4320	6983
2513	6984
8811	6985
2625	6986
7766	6987
1006	6988
1138	6989
213	6990
2382	6991
9252	6992
1573	6993
1809	6994
1316	6995
7986	6996
1462	6997
9473	6998
2200	6999
1524	7000
7550	7001
9217	7002
6566	7003
2908	7004
4782	7005
9890	7006
5754	7007
1736	7008
3930	7009
199	7010
9060	7011
6673	7012
1130	7013
350	7014
1970	7015
5361	7016
6974	7017
1026	7018
1964	7019
2701	7020
8046	7021
3621	7022
7194	7023
2429	7024
9499	7025
7558	7026
3286	7027
4021	7028
2028	7029
5509	7030
1624	7031
4845	7032
5694	7033
27	7034
9683	7035
6091	7036
5535	7037
6858	7038
5055	7039
8415	7040
9891	7041
8292	7042
2816	7043
6200	7044
5919	7045
3275	7046
9640	7047
7407	7048
2315	7049
3430	7050
9063	7051
4221	7052
8969	7053
6153	7054
135	7055
8283	7056
7741	7057
8715	7058
9345	7059
9108	7060
5782	7061
7370	7062
2965	7063
3922	7064
8818	7065
6681	7066
8869	7067
7107	7068
1162	7069
377	7070
7310	7071
1921	7072
6850	7073
8653	7074
4586	7075
7556	7076
4391	7077
5239	7078
1626	7079
6064	7080
4574	7081
7375	7082
6241	7083
1767	7084
2329	7085
8388	7086
6054	7087
3897	7088
9771	7089
2439	7090
6210	7091
8435	7092
8937	7093
4086	7094
6969	7095
5871	7096
2382	7097
2370	7098
70	7099
6340	7100
7583	7101
5789	7102
7320	7103
227	7104
6623	7105
2961	7106
7068	7107
9380	7108
7995	7109
6513	7110
3606	7111
7412	7112
6113	7113
7893	7114
8001	7115
4960	7116
8021	7117
4907	7118
467	7119
6903	7120
7336	7121
5028	7122
8057	7123
7412	7124
6330	7125
6267	7126
8221	7127
9284	7128
2903	7129
3805	7130
5748	7131
6188	7132
3358	7133
3195	7134
5459	7135
8231	7136
7355	7137
3890	7138
5080	7139
1076	7140
4767	7141
7319	7142
830	7143
1731	7144
6256	7145
7612	7146
7713	7147
6027	7148
1705	7149
1707	7150
2682	7151
8860	7152
788	7153
7948	7154
467	7155
9088	7156
271	7157
6142	7158
5093	7159
8913	7160
8144	7161
6418	7162
8596	7163
6417	7164
617	7165
5918	7166
5237	7167
4146	7168
9126	7169
4832	7170
1826	7171
823	7172
9400	7173
568	7174
3601	7175
9359	7176
6160	7177
7757	7178
6910	7179
8476	7180
177	7181
3739	7182
3306	7183
6025	7184
5089	7185
334	7186
191	7187
791	7188
6381	7189
8030	7190
4886	7191
4027	7192
4422	7193
5212	7194
8271	7195
7421	7196
8559	7197
676	7198
3570	7199
2224	7200
280	7201
5670	7202
3661	7203
6896	7204
503	7205
6657	7206
2257	7207
3380	7208
9330	7209
5267	7210
4661	7211
1344	7212
4929	7213
9298	7214
5288	7215
2735	7216
2963	7217
4135	7218
4825	7219
2106	7220
4186	7221
4039	7222
1089	7223
4284	7224
9381	7225
6247	7226
1115	7227
4315	7228
1464	7229
2467	7230
6221	7231
9956	7232
1861	7233
4644	7234
4149	7235
9410	7236
1662	7237
8148	7238
90	7239
3550	7240
231	7241
1474	7242
9978	7243
8510	7244
4969	7245
2848	7246
5380	7247
6404	7248
4298	7249
1292	7250
5867	7251
5357	7252
243	7253
9861	7254
8781	7255
9384	7256
5265	7257
1611	7258
675	7259
684	7260
4093	7261
545	7262
7122	7263
8136	7264
9745	7265
8063	7266
3685	7267
5248	7268
8410	7269
1686	7270
680	7271
1238	7272
1292	7273
3409	7274
1716	7275
2727	7276
8368	7277
5420	7278
6696	7279
8402	7280
8106	7281
1486	7282
1591	7283
