----------MST de custo 18352.430000---------
Pai	Filho
4424	54776
65171	54777
83514	54778
50583	54779
65576	54780
30619	54781
41618	54782
84072	54783
20606	54784
17757	54785
36976	54786
26105	54787
99500	54788
17650	54789
59376	54790
71368	54791
34689	54792
40888	54793
50035	54794
2285	54795
39663	54796
31988	54797
68529	54798
9228	54799
77387	54800
83005	54801
88748	54802
28278	54803
75555	54804
16894	54805
72161	54806
76221	54807
8273	54808
50286	54809
45770	54810
11168	54811
78151	54812
6131	54813
7404	54814
81963	54815
84968	54816
47859	54817
49507	54818
22271	54819
50303	54820
93859	54821
57855	54822
1060	54823
50027	54824
17437	54825
73717	54826
83882	54827
89023	54828
79420	54829
57321	54830
72329	54831
69816	54832
19257	54833
21851	54834
41677	54835
95665	54836
48350	54837
31872	54838
77945	54839
26197	54840
61375	54841
80511	54842
31004	54843
96915	54844
19262	54845
56610	54846
62515	54847
58079	54848
16312	54849
49429	54850
5066	54851
26352	54852
16374	54853
24473	54854
2350	54855
3501	54856
28914	54857
31536	54858
4492	54859
86595	54860
57120	54861
54260	54862
13478	54863
92989	54864
29015	54865
36615	54866
37290	54867
57221	54868
56479	54869
28806	54870
99282	54871
25042	54872
35316	54873
22882	54874
38462	54875
66146	54876
42671	54877
66606	54878
41476	54879
47642	54880
22272	54881
64100	54882
79918	54883
31781	54884
38617	54885
30631	54886
8012	54887
40954	54888
73576	54889
41873	54890
58139	54891
21780	54892
24590	54893
68400	54894
30291	54895
42000	54896
83070	54897
26491	54898
72330	54899
4705	54900
34821	54901
37595	54902
78035	54903
18520	54904
425	54905
92530	54906
29648	54907
3763	54908
33368	54909
34010	54910
56514	54911
430	54912
51339	54913
56788	54914
82502	54915
18017	54916
86951	54917
44371	54918
45242	54919
4561	54920
10172	54921
1620	54922
12591	54923
14984	54924
37951	54925
60252	54926
55550	54927
31712	54928
81223	54929
62196	54930
10642	54931
39058	54932
70278	54933
54088	54934
50349	54935
54345	54936
24597	54937
98379	54938
99225	54939
95387	54940
96368	54941
38012	54942
55508	54943
11769	54944
53011	54945
16208	54946
28050	54947
67471	54948
17520	54949
27097	54950
72877	54951
87522	54952
36084	54953
41664	54954
78816	54955
42082	54956
25067	54957
42585	54958
2186	54959
70946	54960
68382	54961
61574	54962
31023	54963
36940	54964
96129	54965
19365	54966
42526	54967
24010	54968
26285	54969
91898	54970
54073	54971
21425	54972
34511	54973
31600	54974
17066	54975
71597	54976
51003	54977
6290	54978
94722	54979
96717	54980
72842	54981
25192	54982
15100	54983
81480	54984
42230	54985
99868	54986
58599	54987
25405	54988
89898	54989
84622	54990
97408	54991
24298	54992
61970	54993
20959	54994
26135	54995
38481	54996
48110	54997
32878	54998
74624	54999
16116	55000
64704	55001
28711	55002
96536	55003
25245	55004
91892	55005
24361	55006
69748	55007
83673	55008
27485	55009
94513	55010
64972	55011
86163	55012
30032	55013
2482	55014
75690	55015
63537	55016
92677	55017
8081	55018
51091	55019
84309	55020
63672	55021
78882	55022
49188	55023
33210	55024
51904	55025
47212	55026
18582	55027
63624	55028
18468	55029
8702	55030
12833	55031
86785	55032
43574	55033
67854	55034
66784	55035
58760	55036
38040	55037
88788	55038
37112	55039
74866	55040
19115	55041
69111	55042
49112	55043
38875	55044
74325	55045
60294	55046
94521	55047
4047	55048
34175	55049
35741	55050
49170	55051
12178	55052
29683	55053
17366	55054
88763	55055
26210	55056
99523	55057
64428	55058
74242	55059
67237	55060
45292	55061
48837	55062
30748	55063
20669	55064
81866	55065
57182	55066
41227	55067
83201	55068
26198	55069
56740	55070
70145	55071
98431	55072
98731	55073
72443	55074
92031	55075
30313	55076
20456	55077
92486	55078
13080	55079
43029	55080
63038	55081
67267	55082
27988	55083
85921	55084
37049	55085
85352	55086
33221	55087
84216	55088
44522	55089
79826	55090
44534	55091
73140	55092
33882	55093
39663	55094
24246	55095
3298	55096
36366	55097
32344	55098
17463	55099
17594	55100
4724	55101
47258	55102
20473	55103
41598	55104
88709	55105
48918	55106
392	55107
76522	55108
84513	55109
8999	55110
94596	55111
43622	55112
96520	55113
30859	55114
13780	55115
85283	55116
92402	55117
42728	55118
59384	55119
90913	55120
93535	55121
44859	55122
42163	55123
43529	55124
83214	55125
32699	55126
45006	55127
31370	55128
15785	55129
13114	55130
90055	55131
7384	55132
21095	55133
92573	55134
26591	55135
97893	55136
90319	55137
44243	55138
80438	55139
21384	55140
96348	55141
83899	55142
59906	55143
34954	55144
97595	55145
17625	55146
20809	55147
62903	55148
28326	55149
99823	55150
52481	55151
44946	55152
85197	55153
69641	55154
74516	55155
46339	55156
59323	55157
82519	55158
48039	55159
74513	55160
23558	55161
4611	55162
91601	55163
95967	55164
24532	55165
10969	55166
10700	55167
89870	55168
75292	55169
89849	55170
95076	55171
7589	55172
88455	55173
47422	55174
71780	55175
97515	55176
61754	55177
29285	55178
41118	55179
1680	55180
50168	55181
61717	55182
43393	55183
15315	55184
11210	55185
68329	55186
47556	55187
55479	55188
35935	55189
70334	55190
54654	55191
93091	55192
36323	55193
25234	55194
1613	55195
72164	55196
37275	55197
90255	55198
31476	55199
40065	55200
26634	55201
15397	55202
4334	55203
69226	55204
59223	55205
34915	55206
40326	55207
32527	55208
46428	55209
33112	55210
84295	55211
16882	55212
94312	55213
34368	55214
29892	55215
85100	55216
7486	55217
28894	55218
81739	55219
56628	55220
68577	55221
16614	55222
33189	55223
28382	55224
81650	55225
5659	55226
77963	55227
24425	55228
64959	55229
40344	55230
88899	55231
90303	55232
77456	55233
68647	55234
59883	55235
58280	55236
93738	55237
81103	55238
48728	55239
65828	55240
95088	55241
49971	55242
22010	55243
90484	55244
16664	55245
80534	55246
27696	55247
12116	55248
70093	55249
79747	55250
84964	55251
5216	55252
88344	55253
66338	55254
35449	55255
44028	55256
8520	55257
90841	55258
75169	55259
63241	55260
24178	55261
68055	55262
51373	55263
31824	55264
37445	55265
15789	55266
32920	55267
97309	55268
73162	55269
63628	55270
37523	55271
3410	55272
88793	55273
34947	55274
45648	55275
18696	55276
61140	55277
21817	55278
95765	55279
48755	55280
43013	55281
97825	55282
83731	55283
67276	55284
32755	55285
55105	55286
47772	55287
25013	55288
13082	55289
57158	55290
35863	55291
38043	55292
3283	55293
41213	55294
68616	55295
57274	55296
87050	55297
24844	55298
32528	55299
45092	55300
15718	55301
73229	55302
1828	55303
29225	55304
29734	55305
83698	55306
40887	55307
73727	55308
23886	55309
73009	55310
85204	55311
30995	55312
41639	55313
40511	55314
16233	55315
15914	55316
95305	55317
81428	55318
14204	55319
14311	55320
79965	55321
99890	55322
36850	55323
14528	55324
43349	55325
66216	55326
42855	55327
63809	55328
98647	55329
57402	55330
57066	55331
93489	55332
92774	55333
63608	55334
86404	55335
37961	55336
74541	55337
21522	55338
67295	55339
8776	55340
79138	55341
75158	55342
29122	55343
64748	55344
93491	55345
57845	55346
20848	55347
40186	55348
56808	55349
71539	55350
17391	55351
70331	55352
39361	55353
45993	55354
8452	55355
53711	55356
40070	55357
22390	55358
36768	55359
72750	55360
80326	55361
96214	55362
86014	55363
24884	55364
44623	55365
23387	55366
22340	55367
45675	55368
5865	55369
83782	55370
11770	55371
90710	55372
4867	55373
77039	55374
84286	55375
59037	55376
49022	55377
22046	55378
95580	55379
12430	55380
30512	55381
35374	55382
53534	55383
11458	55384
24423	55385
54261	55386
87858	55387
23651	55388
96940	55389
38625	55390
62887	55391
23892	55392
48626	55393
93712	55394
26985	55395
71644	55396
59325	55397
18457	55398
59542	55399
70923	55400
23256	55401
12916	55402
81200	55403
956	55404
79515	55405
38450	55406
88571	55407
13988	55408
54485	55409
91389	55410
17981	55411
77724	55412
46877	55413
26474	55414
54338	55415
87062	55416
76359	55417
91113	55418
15826	55419
89976	55420
9282	55421
71587	55422
82026	55423
14806	55424
61284	55425
70634	55426
43748	55427
25132	55428
7075	55429
42853	55430
25984	55431
22508	55432
64401	55433
6036	55434
76364	55435
14742	55436
22417	55437
40760	55438
42765	55439
90950	55440
85052	55441
42042	55442
63223	55443
80561	55444
55860	55445
73871	55446
19821	55447
8755	55448
94376	55449
82993	55450
56286	55451
21689	55452
39248	55453
68477	55454
94255	55455
49278	55456
5118	55457
11577	55458
55992	55459
95073	55460
70468	55461
36311	55462
86882	55463
39283	55464
17785	55465
83190	55466
73923	55467
71903	55468
69334	55469
17209	55470
87808	55471
11507	55472
46520	55473
76216	55474
98323	55475
72619	55476
52784	55477
46559	55478
44090	55479
78094	55480
66595	55481
29013	55482
27965	55483
80084	55484
95016	55485
43914	55486
30410	55487
79610	55488
90311	55489
13424	55490
98717	55491
63899	55492
44227	55493
64478	55494
60989	55495
48307	55496
47580	55497
80749	55498
619	55499
70774	55500
43130	55501
67893	55502
52073	55503
66816	55504
32781	55505
50285	55506
6662	55507
1165	55508
10869	55509
49692	55510
23624	55511
76456	55512
43106	55513
13646	55514
84076	55515
16902	55516
76034	55517
13095	55518
56351	55519
66228	55520
91427	55521
71565	55522
48541	55523
25180	55524
344	55525
78444	55526
58340	55527
69453	55528
44189	55529
51675	55530
16972	55531
43196	55532
64560	55533
22261	55534
64587	55535
78528	55536
20754	55537
5739	55538
34056	55539
53411	55540
51653	55541
46910	55542
35770	55543
85036	55544
51669	55545
9852	55546
17869	55547
94339	55548
73700	55549
67728	55550
3837	55551
18523	55552
17837	55553
78424	55554
23762	55555
85461	55556
37209	55557
73309	55558
93535	55559
84928	55560
85156	55561
63093	55562
53686	55563
51967	55564
94969	55565
34383	55566
27134	55567
36792	55568
87406	55569
75332	55570
93644	55571
53248	55572
19005	55573
28025	55574
16084	55575
62706	55576
68610	55577
24866	55578
15501	55579
89471	55580
22775	55581
31894	55582
28683	55583
98713	55584
4796	55585
14633	55586
97540	55587
55419	55588
6429	55589
84313	55590
41840	55591
42698	55592
94427	55593
34919	55594
79778	55595
18747	55596
63538	55597
52511	55598
97610	55599
10239	55600
11846	55601
9701	55602
8545	55603
45845	55604
78642	55605
76771	55606
86460	55607
56378	55608
68562	55609
48532	55610
56615	55611
86909	55612
34670	55613
80712	55614
12754	55615
47365	55616
67357	55617
49045	55618
74564	55619
6840	55620
43103	55621
23879	55622
62366	55623
48030	55624
40806	55625
61500	55626
84134	55627
83900	55628
94762	55629
52975	55630
73205	55631
4430	55632
63677	55633
73256	55634
32012	55635
99188	55636
74351	55637
71038	55638
77152	55639
47858	55640
85318	55641
62544	55642
55835	55643
91792	55644
81197	55645
86433	55646
64794	55647
94926	55648
58403	55649
48302	55650
86922	55651
38299	55652
40373	55653
87360	55654
13827	55655
42418	55656
28123	55657
33329	55658
10826	55659
73683	55660
11996	55661
63418	55662
5891	55663
22172	55664
24731	55665
41708	55666
24351	55667
87697	55668
25729	55669
69658	55670
94815	55671
8529	55672
79316	55673
31112	55674
49406	55675
21427	55676
22996	55677
86454	55678
15696	55679
10929	55680
50161	55681
93162	55682
858	55683
32886	55684
26324	55685
61646	55686
79347	55687
54550	55688
4748	55689
1242	55690
60318	55691
38949	55692
93367	55693
55316	55694
89506	55695
88870	55696
4123	55697
41833	55698
58344	55699
29896	55700
55203	55701
21435	55702
52323	55703
46239	55704
90337	55705
85142	55706
72976	55707
36079	55708
76118	55709
72224	55710
87500	55711
82890	55712
19784	55713
97570	55714
8322	55715
73052	55716
43982	55717
36464	55718
85668	55719
24286	55720
25437	55721
64115	55722
93355	55723
77613	55724
73270	55725
23124	55726
67174	55727
62852	55728
79563	55729
42820	55730
74174	55731
68888	55732
95308	55733
56878	55734
10919	55735
50426	55736
13433	55737
89538	55738
93879	55739
85693	55740
76904	55741
96194	55742
36180	55743
74838	55744
91568	55745
67058	55746
89231	55747
48244	55748
83864	55749
63490	55750
41129	55751
16624	55752
34904	55753
81325	55754
69549	55755
53890	55756
13526	55757
58502	55758
95257	55759
25165	55760
74752	55761
44031	55762
59121	55763
52374	55764
91850	55765
97532	55766
72366	55767
46055	55768
15502	55769
60012	55770
63912	55771
86119	55772
45781	55773
84841	55774
57317	55775
29038	55776
88968	55777
36554	55778
21012	55779
76419	55780
55355	55781
81148	55782
16187	55783
46522	55784
77402	55785
88102	55786
9937	55787
47621	55788
31241	55789
68130	55790
18812	55791
39132	55792
22501	55793
98242	55794
98772	55795
28263	55796
62706	55797
84498	55798
72877	55799
73688	55800
88421	55801
10591	55802
74345	55803
23432	55804
4543	55805
6515	55806
5242	55807
19381	55808
5860	55809
94184	55810
69483	55811
73747	55812
64280	55813
58659	55814
91258	55815
91304	55816
57962	55817
19728	55818
29775	55819
20809	55820
49232	55821
76035	55822
65104	55823
45766	55824
39776	55825
82811	55826
88172	55827
60322	55828
43053	55829
91976	55830
97865	55831
63602	55832
62949	55833
75650	55834
55643	55835
77851	55836
68815	55837
89142	55838
46394	55839
41114	55840
53575	55841
62384	55842
69879	55843
89378	55844
46500	55845
49175	55846
96501	55847
70329	55848
37739	55849
27318	55850
9702	55851
86530	55852
89951	55853
73853	55854
75924	55855
82921	55856
74009	55857
36367	55858
72344	55859
55445	55860
55258	55861
68564	55862
65174	55863
77835	55864
45620	55865
12812	55866
32422	55867
60849	55868
2748	55869
6010	55870
69291	55871
99365	55872
93886	55873
47834	55874
21077	55875
32649	55876
54286	55877
36593	55878
4053	55879
7346	55880
37039	55881
91586	55882
72689	55883
76475	55884
64223	55885
92106	55886
60360	55887
90500	55888
62064	55889
95702	55890
14988	55891
38382	55892
38653	55893
7707	55894
14302	55895
71834	55896
81699	55897
32672	55898
80724	55899
89758	55900
19003	55901
19066	55902
26782	55903
62832	55904
27371	55905
66724	55906
86762	55907
35926	55908
62540	55909
92638	55910
53902	55911
51991	55912
51376	55913
56413	55914
42738	55915
51272	55916
63832	55917
87868	55918
23422	55919
10748	55920
74271	55921
35652	55922
20847	55923
62516	55924
80804	55925
80126	55926
40840	55927
81662	55928
77912	55929
12538	55930
83099	55931
50746	55932
79390	55933
70704	55934
294	55935
62961	55936
74631	55937
37555	55938
69594	55939
70636	55940
87830	55941
44074	55942
33233	55943
90177	55944
26993	55945
35514	55946
93777	55947
43409	55948
60472	55949
79346	55950
856	55951
86834	55952
12286	55953
15408	55954
32704	55955
38887	55956
83453	55957
27323	55958
11200	55959
57433	55960
39400	55961
60545	55962
35613	55963
86151	55964
37234	55965
42289	55966
26652	55967
94676	55968
18989	55969
76449	55970
7541	55971
65615	55972
95070	55973
30926	55974
55171	55975
36129	55976
49321	55977
45809	55978
8926	55979
81633	55980
23012	55981
78672	55982
66398	55983
61804	55984
50796	55985
82274	55986
11664	55987
76111	55988
14637	55989
66847	55990
28029	55991
55459	55992
76439	55993
63796	55994
41120	55995
67274	55996
37012	55997
58993	55998
19667	55999
95133	56000
8116	56001
85510	56002
40045	56003
21530	56004
987	56005
30410	56006
14860	56007
54266	56008
19664	56009
10681	56010
26913	56011
31984	56012
37603	56013
83013	56014
93393	56015
17583	56016
88811	56017
18572	56018
12627	56019
27760	56020
16557	56021
57927	56022
86841	56023
47510	56024
15536	56025
1014	56026
98545	56027
13004	56028
32280	56029
75748	56030
76745	56031
2134	56032
38210	56033
93454	56034
40676	56035
18391	56036
43998	56037
26999	56038
29302	56039
13943	56040
28725	56041
79164	56042
501	56043
62236	56044
5518	56045
60987	56046
70263	56047
42867	56048
85259	56049
44502	56050
57834	56051
29423	56052
23787	56053
49223	56054
65160	56055
27048	56056
5556	56057
63359	56058
26092	56059
94986	56060
98594	56061
27242	56062
89267	56063
57811	56064
44877	56065
89372	56066
93212	56067
7904	56068
88351	56069
45009	56070
74039	56071
18908	56072
55698	56073
80053	56074
58522	56075
76968	56076
21273	56077
78230	56078
23379	56079
49497	56080
11764	56081
45906	56082
4498	56083
21799	56084
60816	56085
11030	56086
60596	56087
19809	56088
2752	56089
12386	56090
83575	56091
51794	56092
12569	56093
11829	56094
45411	56095
38484	56096
51538	56097
99018	56098
95324	56099
28424	56100
39270	56101
79173	56102
74466	56103
61812	56104
86134	56105
62945	56106
31627	56107
23474	56108
40154	56109
80427	56110
31316	56111
31368	56112
90494	56113
12508	56114
17681	56115
46498	56116
34702	56117
91404	56118
74115	56119
82720	56120
73834	56121
30777	56122
27443	56123
23098	56124
97881	56125
89303	56126
60782	56127
39072	56128
23392	56129
58840	56130
85373	56131
95411	56132
47221	56133
54120	56134
47692	56135
46116	56136
13825	56137
47618	56138
61695	56139
66808	56140
98024	56141
17614	56142
1517	56143
34829	56144
47541	56145
70597	56146
38166	56147
49932	56148
3780	56149
76789	56150
56968	56151
73762	56152
9096	56153
52929	56154
60974	56155
11952	56156
55136	56157
43993	56158
41582	56159
4227	56160
97486	56161
9222	56162
27614	56163
26538	56164
99904	56165
4653	56166
60331	56167
74974	56168
81392	56169
96900	56170
71497	56171
13666	56172
99072	56173
60754	56174
95615	56175
8139	56176
61558	56177
91804	56178
16004	56179
21537	56180
41547	56181
95890	56182
13688	56183
29055	56184
73809	56185
8128	56186
83544	56187
4480	56188
75033	56189
89673	56190
61761	56191
4869	56192
2337	56193
38436	56194
31270	56195
81425	56196
89001	56197
42642	56198
61296	56199
11892	56200
46834	56201
70689	56202
63184	56203
41121	56204
76301	56205
62426	56206
56254	56207
10668	56208
99732	56209
40711	56210
47961	56211
51861	56212
82272	56213
53072	56214
50161	56215
43838	56216
14790	56217
62625	56218
36619	56219
96353	56220
42459	56221
75023	56222
91038	56223
12251	56224
65602	56225
64939	56226
81616	56227
23028	56228
25969	56229
34443	56230
97309	56231
11177	56232
63848	56233
98934	56234
86229	56235
20518	56236
56300	56237
74786	56238
35708	56239
77426	56240
43604	56241
73694	56242
90683	56243
54680	56244
70871	56245
58835	56246
36837	56247
10213	56248
3797	56249
60399	56250
66025	56251
51972	56252
10722	56253
67889	56254
23600	56255
9656	56256
69956	56257
98210	56258
90312	56259
61164	56260
1793	56261
85704	56262
86423	56263
52408	56264
91245	56265
47239	56266
84648	56267
83136	56268
78863	56269
75335	56270
98418	56271
71026	56272
82335	56273
74788	56274
39431	56275
63820	56276
24722	56277
21769	56278
20284	56279
90598	56280
61040	56281
31926	56282
64991	56283
13633	56284
63622	56285
35284	56286
33597	56287
82497	56288
37318	56289
47226	56290
69791	56291
78536	56292
37697	56293
96830	56294
19441	56295
36686	56296
5751	56297
4145	56298
71518	56299
56237	56300
75214	56301
90498	56302
77070	56303
20587	56304
75607	56305
25810	56306
12319	56307
93030	56308
17228	56309
46443	56310
49921	56311
81268	56312
14857	56313
66866	56314
85524	56315
11775	56316
6084	56317
754	56318
73265	56319
59572	56320
87172	56321
11985	56322
21827	56323
96100	56324
25274	56325
42851	56326
89470	56327
21839	56328
49864	56329
24292	56330
89206	56331
58634	56332
74661	56333
44592	56334
69078	56335
96305	56336
91551	56337
26662	56338
63105	56339
79507	56340
64698	56341
40763	56342
43359	56343
91722	56344
63083	56345
60295	56346
60928	56347
43616	56348
93909	56349
63142	56350
55519	56351
61392	56352
55029	56353
18771	56354
70088	56355
55122	56356
76579	56357
61527	56358
69392	56359
31842	56360
41661	56361
75416	56362
30457	56363
84017	56364
84399	56365
87232	56366
70126	56367
54843	56368
69755	56369
54903	56370
44296	56371
82825	56372
89185	56373
71623	56374
14810	56375
75543	56376
56347	56377
64235	56378
51039	56379
5369	56380
68449	56381
39200	56382
65719	56383
61417	56384
26922	56385
21268	56386
58496	56387
34370	56388
63302	56389
73377	56390
54406	56391
7062	56392
73783	56393
56733	56394
60180	56395
39691	56396
93155	56397
10812	56398
3626	56399
88450	56400
54238	56401
77394	56402
32443	56403
68358	56404
76976	56405
59675	56406
14113	56407
5871	56408
7613	56409
61293	56410
29372	56411
85615	56412
33138	56413
9909	56414
24291	56415
37273	56416
98424	56417
63647	56418
31801	56419
33505	56420
62346	56421
72507	56422
61273	56423
26087	56424
52579	56425
98297	56426
64701	56427
64675	56428
50080	56429
93670	56430
51924	56431
53005	56432
77824	56433
98936	56434
23229	56435
30644	56436
38696	56437
2498	56438
51969	56439
91968	56440
54567	56441
34141	56442
21559	56443
18503	56444
28271	56445
25259	56446
46935	56447
19581	56448
1190	56449
93688	56450
75223	56451
26477	56452
84267	56453
97076	56454
95645	56455
95022	56456
10760	56457
61123	56458
66500	56459
6000	56460
26667	56461
59657	56462
8972	56463
24336	56464
45433	56465
31652	56466
84507	56467
95234	56468
35355	56469
50369	56470
71654	56471
4734	56472
68450	56473
36476	56474
5166	56475
40101	56476
42792	56477
49396	56478
54869	56479
83106	56480
51943	56481
90796	56482
1254	56483
15792	56484
98221	56485
32353	56486
63197	56487
66773	56488
79306	56489
27489	56490
27074	56491
50072	56492
63999	56493
1574	56494
72984	56495
13353	56496
59375	56497
7252	56498
86214	56499
9729	56500
29093	56501
51083	56502
16727	56503
74242	56504
85147	56505
33233	56506
70009	56507
9251	56508
48048	56509
42478	56510
43735	56511
67484	56512
58896	56513
54911	56514
24093	56515
11990	56516
54310	56517
33380	56518
28329	56519
28706	56520
51315	56521
28923	56522
56884	56523
16820	56524
63106	56525
5063	56526
60198	56527
15685	56528
88385	56529
9664	56530
39082	56531
33350	56532
12573	56533
70446	56534
32360	56535
9650	56536
70968	56537
70042	56538
14265	56539
78630	56540
68690	56541
65230	56542
53450	56543
44198	56544
43250	56545
4163	56546
12006	56547
63481	56548
87301	56549
71241	56550
90955	56551
28012	56552
86129	56553
41494	56554
10972	56555
71555	56556
14809	56557
58626	56558
43888	56559
58414	56560
57669	56561
80600	56562
97968	56563
56910	56564
61389	56565
17489	56566
11133	56567
51378	56568
53720	56569
17820	56570
82775	56571
86219	56572
18474	56573
31611	56574
11469	56575
14605	56576
29590	56577
66603	56578
64632	56579
68087	56580
17486	56581
1700	56582
52517	56583
80169	56584
17174	56585
61198	56586
78328	56587
91144	56588
92510	56589
12449	56590
58277	56591
52997	56592
11178	56593
93196	56594
43282	56595
94711	56596
69691	56597
74613	56598
61305	56599
86880	56600
52829	56601
44555	56602
65690	56603
26120	56604
45835	56605
56985	56606
25039	56607
12780	56608
89492	56609
54846	56610
83649	56611
52769	56612
9616	56613
86529	56614
16548	56615
27230	56616
78621	56617
16305	56618
39528	56619
11041	56620
88512	56621
35890	56622
26167	56623
41412	56624
39271	56625
76912	56626
1811	56627
87152	56628
52536	56629
33015	56630
99607	56631
67649	56632
51066	56633
29760	56634
36305	56635
15727	56636
47790	56637
92259	56638
66022	56639
20265	56640
43059	56641
95286	56642
59747	56643
85241	56644
17342	56645
7999	56646
26528	56647
8346	56648
38491	56649
74832	56650
4372	56651
1039	56652
30997	56653
4911	56654
16876	56655
55627	56656
86419	56657
48874	56658
68216	56659
20207	56660
68747	56661
54706	56662
61493	56663
28082	56664
30211	56665
36584	56666
45097	56667
55236	56668
79521	56669
15374	56670
18379	56671
57874	56672
96828	56673
20317	56674
71069	56675
96117	56676
36235	56677
26250	56678
93466	56679
57479	56680
33233	56681
15169	56682
42364	56683
91469	56684
45538	56685
33469	56686
58667	56687
47104	56688
20394	56689
21047	56690
360	56691
33473	56692
2294	56693
844	56694
17431	56695
25936	56696
44077	56697
36758	56698
11764	56699
56094	56700
87789	56701
6043	56702
93074	56703
31356	56704
26764	56705
56237	56706
96667	56707
9625	56708
15713	56709
50616	56710
17355	56711
7644	56712
99943	56713
97952	56714
23106	56715
12579	56716
70440	56717
43769	56718
44289	56719
67192	56720
56993	56721
18148	56722
47241	56723
37696	56724
69963	56725
85632	56726
35930	56727
36514	56728
38313	56729
42827	56730
18900	56731
67835	56732
25606	56733
13167	56734
669	56735
39317	56736
99346	56737
19823	56738
74187	56739
86600	56740
54154	56741
37939	56742
76344	56743
71629	56744
1130	56745
30976	56746
83712	56747
32184	56748
83671	56749
54120	56750
54236	56751
11001	56752
27465	56753
45304	56754
23250	56755
35099	56756
50832	56757
98323	56758
48908	56759
32886	56760
7772	56761
74158	56762
2509	56763
45347	56764
80210	56765
95754	56766
92758	56767
87199	56768
88922	56769
47150	56770
46696	56771
30187	56772
8569	56773
63860	56774
29678	56775
66262	56776
66857	56777
95650	56778
39828	56779
93519	56780
13798	56781
22941	56782
54515	56783
27903	56784
79273	56785
89330	56786
88136	56787
38583	56788
61391	56789
93020	56790
51765	56791
84750	56792
49121	56793
32941	56794
84003	56795
81877	56796
52053	56797
19598	56798
32062	56799
13925	56800
24916	56801
93027	56802
85009	56803
15297	56804
8295	56805
75081	56806
71955	56807
55349	56808
60463	56809
13046	56810
47597	56811
84506	56812
77389	56813
841	56814
55130	56815
60967	56816
14042	56817
69528	56818
63734	56819
97311	56820
95192	56821
83993	56822
81135	56823
95810	56824
72826	56825
59601	56826
87841	56827
45863	56828
44886	56829
9216	56830
30213	56831
90281	56832
81478	56833
62536	56834
18095	56835
9755	56836
29290	56837
36206	56838
27649	56839
673	56840
43250	56841
45517	56842
68647	56843
7227	56844
97882	56845
63844	56846
83251	56847
25576	56848
62065	56849
6469	56850
53289	56851
3697	56852
50952	56853
47262	56854
63076	56855
94661	56856
66290	56857
68997	56858
84575	56859
78991	56860
88569	56861
7210	56862
9779	56863
9286	56864
54802	56865
42507	56866
20322	56867
48373	56868
65568	56869
48322	56870
48636	56871
48419	56872
54090	56873
57274	56874
17653	56875
35919	56876
57345	56877
55734	56878
34809	56879
11689	56880
71432	56881
52427	56882
69293	56883
44571	56884
30126	56885
23166	56886
51755	56887
93111	56888
14276	56889
61435	56890
36793	56891
69395	56892
88894	56893
89792	56894
82014	56895
10782	56896
73962	56897
9678	56898
10516	56899
90893	56900
38793	56901
89903	56902
41153	56903
77112	56904
9779	56905
95609	56906
74107	56907
23451	56908
46543	56909
98769	56910
85861	56911
23210	56912
15104	56913
18986	56914
17546	56915
31137	56916
90362	56917
215	56918
68816	56919
22020	56920
41405	56921
93399	56922
13985	56923
93066	56924
52091	56925
52256	56926
82041	56927
35607	56928
8336	56929
84360	56930
44579	56931
88865	56932
78409	56933
31660	56934
67641	56935
97663	56936
79318	56937
26363	56938
41335	56939
30939	56940
57721	56941
29549	56942
78078	56943
64368	56944
36140	56945
39163	56946
94387	56947
80341	56948
80618	56949
59502	56950
18482	56951
43325	56952
32454	56953
54689	56954
23088	56955
95394	56956
79862	56957
52732	56958
57274	56959
47792	56960
21005	56961
72826	56962
33313	56963
91145	56964
70626	56965
81729	56966
86184	56967
56151	56968
13741	56969
73562	56970
17594	56971
14615	56972
90018	56973
46115	56974
39089	56975
30691	56976
81984	56977
17877	56978
12871	56979
75509	56980
15763	56981
4395	56982
97722	56983
76094	56984
90088	56985
71905	56986
47318	56987
42848	56988
52102	56989
95757	56990
31172	56991
98899	56992
56721	56993
97764	56994
89162	56995
16728	56996
541	56997
7503	56998
72727	56999
64902	57000
86284	57001
44115	57002
60215	57003
64529	57004
15446	57005
16402	57006
29051	57007
26179	57008
16665	57009
94759	57010
96299	57011
2867	57012
39520	57013
53476	57014
93667	57015
72371	57016
14375	57017
99889	57018
3321	57019
80119	57020
16605	57021
69418	57022
25929	57023
26878	57024
68068	57025
70750	57026
45481	57027
88147	57028
58357	57029
60938	57030
11256	57031
21357	57032
21723	57033
4198	57034
41677	57035
69349	57036
12377	57037
54440	57038
16171	57039
33293	57040
29089	57041
93525	57042
9898	57043
43981	57044
68703	57045
72195	57046
4386	57047
34289	57048
64143	57049
4894	57050
95359	57051
38101	57052
79367	57053
58664	57054
42875	57055
59637	57056
95703	57057
73914	57058
79190	57059
34724	57060
50895	57061
8972	57062
13431	57063
11094	57064
39092	57065
55331	57066
22636	57067
73008	57068
25678	57069
37431	57070
44780	57071
20651	57072
31534	57073
81660	57074
3302	57075
20581	57076
1113	57077
5507	57078
80392	57079
76610	57080
37504	57081
81969	57082
45328	57083
10692	57084
85953	57085
22511	57086
68873	57087
47381	57088
12339	57089
86618	57090
99449	57091
24542	57092
82546	57093
38185	57094
17056	57095
92951	57096
2435	57097
70628	57098
33338	57099
62438	57100
85030	57101
21618	57102
66630	57103
75971	57104
23421	57105
82927	57106
95235	57107
